date,pollution,dew,temp,press,wnd_spd,snow,rain
2014-04-07,95.292,-1.250,16.458,1013.083,4.280,0.000,0.000
2014-04-08,169.292,2.625,17.417,1013.167,11.826,0.000,0.000
2014-04-09,145.375,0.208,21.208,1010.750,20.860,0.000,0.000
2014-04-10,87.375,-2.333,15.625,1021.583,11.845,0.000,0.042
2014-04-11,60.292,-3.333,14.458,1018.958,7.902,0.000,0.208
2014-04-12,117.875,-2.375,14.750,1015.917,6.629,0.000,0.000
2014-04-13,157.667,3.333,16.250,1016.875,14.894,0.000,0.000
2014-04-14,226.583,8.208,18.458,1015.917,10.875,0.000,0.000
2014-04-15,67.375,2.958,18.125,1018.500,24.770,0.000,0.000
2014-04-16,65.083,-3.375,16.625,1014.000,2.585,0.000,0.000
2014-04-17,117.708,6.458,14.375,1012.583,5.590,0.000,1.167
2014-04-18,145.583,9.583,16.000,1019.125,16.055,0.000,0.000
2014-04-19,63.500,3.500,12.625,1020.750,18.663,0.000,0.542
2014-04-20,69.042,2.542,14.792,1016.333,10.150,0.000,0.000
2014-04-21,50.917,0.292,17.625,1015.667,7.786,0.000,0.000
2014-04-22,77.417,2.625,19.083,1013.167,16.617,0.000,0.000
2014-04-23,120.833,10.958,20.042,1010.208,71.379,0.000,0.125
2014-04-24,111.292,11.458,19.792,1014.000,18.013,0.000,0.000
2014-04-25,125.708,9.000,19.458,1016.458,9.945,0.000,0.167
2014-04-26,39.167,7.042,15.917,1020.000,9.965,0.000,1.042
2014-04-27,66.833,5.458,17.708,1020.167,10.691,0.000,0.000
2014-04-28,67.750,4.958,18.625,1018.792,5.996,0.000,0.000
2014-04-29,104.792,5.625,19.708,1013.083,10.970,0.000,0.000
2014-04-30,112.250,9.583,21.125,1008.792,17.394,0.000,0.000
2014-05-01,123.542,10.667,20.625,1007.833,39.225,0.000,0.083
2014-05-02,38.000,-2.167,17.083,1015.458,133.650,0.000,0.000
2014-05-03,80.667,-0.083,16.083,1012.583,27.251,0.000,0.000
2014-05-04,46.792,-9.625,14.250,1017.375,187.562,0.000,0.000
2014-05-05,46.958,-5.875,13.875,1017.125,8.494,0.000,0.000
2014-05-06,98.792,3.667,15.750,1008.458,3.669,0.000,0.042
2014-05-07,91.083,1.583,18.917,1006.125,18.196,0.000,0.000
2014-05-08,87.750,7.375,17.417,1014.000,15.974,0.000,0.000
2014-05-09,68.833,5.542,17.667,1014.667,29.690,0.000,0.000
2014-05-10,54.917,5.750,17.208,1015.917,8.290,0.000,0.125
2014-05-11,30.750,9.625,12.042,1006.708,14.997,0.000,8.042
2014-05-12,47.250,8.958,20.875,1000.292,20.899,0.000,0.000
2014-05-13,59.083,5.708,22.500,999.917,26.487,0.000,0.000
2014-05-14,22.958,-1.375,19.375,1005.042,107.525,0.000,0.000
2014-05-15,78.667,3.750,20.375,1000.167,13.705,0.000,0.000
2014-05-16,80.292,4.292,23.250,1006.583,7.579,0.000,0.000
2014-05-17,69.375,6.042,22.083,1012.292,17.278,0.000,0.042
2014-05-18,100.167,9.625,23.500,1008.333,21.398,0.000,0.042
2014-05-19,109.792,15.500,22.458,1004.542,10.319,0.000,0.417
2014-05-20,81.542,10.792,24.875,1003.958,11.623,0.000,0.000
2014-05-21,100.333,13.625,24.083,1005.292,10.095,0.000,0.000
2014-05-22,139.500,13.708,27.000,1006.083,25.425,0.000,0.000
2014-05-23,79.625,13.083,27.958,1009.625,32.130,0.000,0.000
2014-05-24,90.000,17.458,20.833,1007.875,13.678,0.000,0.958
2014-05-25,74.750,7.958,22.875,1006.375,31.578,0.000,0.000
2014-05-26,19.958,3.875,26.375,999.250,12.624,0.000,0.000
2014-05-27,30.500,4.792,26.625,995.875,47.193,0.000,0.000
2014-05-28,30.083,7.167,28.167,1000.292,20.916,0.000,0.000
2014-05-29,45.375,10.458,30.208,997.750,6.291,0.000,0.000
2014-05-30,91.250,13.000,28.667,1005.542,21.063,0.000,0.000
2014-05-31,115.292,15.250,27.000,1007.167,10.391,0.000,0.125
2014-06-01,51.875,16.583,23.958,1008.333,11.048,0.000,0.250
2014-06-02,33.333,12.625,22.458,1011.292,3.484,0.000,0.000
2014-06-03,41.875,12.833,25.542,1007.625,16.706,0.000,0.000
2014-06-04,62.958,14.583,25.708,1006.000,10.036,0.000,0.000
2014-06-05,65.042,15.208,27.917,1004.167,5.270,0.000,0.000
2014-06-06,53.042,16.583,21.333,1004.500,10.561,0.000,1.167
2014-06-07,12.000,11.000,22.583,1003.875,16.747,0.000,0.000
2014-06-08,34.708,13.750,21.000,1002.083,3.165,0.000,0.042
2014-06-09,16.792,12.625,22.125,1004.458,4.413,0.000,0.042
2014-06-10,75.917,15.708,21.167,1008.625,4.059,0.000,0.083
2014-06-11,46.833,13.833,24.333,1009.625,5.030,0.000,0.000
2014-06-12,30.333,14.125,27.750,1006.000,4.210,0.000,0.000
2014-06-13,60.833,17.208,24.875,1007.292,3.444,0.000,0.208
2014-06-14,43.708,17.500,25.333,1006.292,7.265,0.000,0.000
2014-06-15,115.167,18.333,26.542,1004.208,7.060,0.000,0.208
2014-06-16,137.000,19.833,25.083,1002.042,4.728,0.000,0.042
2014-06-17,80.083,18.375,21.833,1002.333,6.893,0.000,0.500
2014-06-18,59.625,17.250,24.500,1002.583,7.803,0.000,0.000
2014-06-19,126.542,18.667,23.750,1004.417,17.127,0.000,0.042
2014-06-20,46.042,17.542,22.958,1007.000,7.174,0.000,1.500
2014-06-21,56.958,16.958,22.667,1008.458,8.495,0.000,0.417
2014-06-22,32.958,16.958,22.583,1008.708,4.114,0.000,0.000
2014-06-23,22.750,15.083,25.167,1007.667,12.274,0.000,0.000
2014-06-24,53.708,16.917,26.250,1004.208,13.534,0.000,0.000
2014-06-25,92.708,18.708,24.750,1003.083,28.336,0.000,0.000
2014-06-26,120.875,20.417,26.917,1002.833,12.518,0.000,0.000
2014-06-27,18.625,13.125,28.458,1006.083,8.738,0.000,0.000
2014-06-28,20.167,13.167,29.333,1005.250,17.990,0.000,0.000
2014-06-29,48.083,15.958,28.667,1005.708,11.360,0.000,0.000
2014-06-30,70.083,16.792,29.458,1005.500,12.698,0.000,0.000
2014-07-01,102.917,18.917,27.833,1004.333,27.210,0.000,0.250
2014-07-02,66.042,20.667,23.083,1003.083,2.642,0.000,0.792
2014-07-03,209.792,21.958,25.792,1001.000,6.410,0.000,0.000
2014-07-04,204.500,22.583,27.583,1004.333,8.003,0.000,0.000
2014-07-05,120.708,21.833,26.917,1006.583,8.177,0.000,0.000
2014-07-06,193.083,22.958,27.208,1004.917,50.132,0.000,0.000
2014-07-07,147.500,22.083,27.583,1002.750,33.764,0.000,0.000
2014-07-08,87.250,18.750,28.167,1001.917,2.792,0.000,0.000
2014-07-09,25.500,15.458,27.250,1003.917,6.651,0.000,0.000
2014-07-10,30.792,15.042,29.958,999.667,14.736,0.000,0.000
2014-07-11,30.917,15.417,29.208,999.583,5.436,0.000,0.000
2014-07-12,11.917,12.000,29.292,1002.208,15.883,0.000,0.000
2014-07-13,21.583,14.250,28.042,1002.083,4.787,0.000,0.125
2014-07-14,30.750,15.833,28.792,1002.042,7.114,0.000,0.000
2014-07-15,49.458,17.208,28.208,1003.458,23.099,0.000,0.125
2014-07-16,111.500,21.000,25.833,1003.542,5.848,0.000,0.375
2014-07-17,140.292,21.250,25.708,1005.667,4.264,0.000,0.000
2014-07-18,121.292,22.500,29.083,1006.708,5.829,0.000,0.000
2014-07-19,63.167,23.250,31.708,1007.875,12.194,0.000,0.000
2014-07-20,59.917,23.167,31.708,1004.750,29.002,0.000,0.125
2014-07-21,26.958,19.583,30.833,1001.792,28.125,0.000,0.042
2014-07-22,13.125,16.250,28.042,1006.083,10.300,0.000,0.042
2014-07-23,23.500,16.333,28.000,1003.750,7.748,0.000,0.000
2014-07-24,66.208,20.000,25.917,1005.208,3.073,0.000,0.292
2014-07-25,75.833,17.333,27.333,1005.667,12.927,0.000,0.000
2014-07-26,93.500,17.833,29.042,1007.833,14.990,0.000,0.000
2014-07-27,96.208,17.583,29.458,1007.917,27.941,0.000,0.000
2014-07-28,102.417,19.625,29.917,1003.875,41.334,0.000,0.000
2014-07-29,107.750,20.542,29.667,1002.917,106.813,0.000,0.167
2014-07-30,132.792,21.750,25.083,1005.250,22.802,0.000,1.208
2014-07-31,179.875,22.333,27.125,1006.833,17.404,0.000,0.000
2014-08-01,132.667,22.583,27.917,1006.167,10.696,0.000,0.000
2014-08-02,94.125,23.875,29.208,1003.125,4.225,0.000,0.000
2014-08-03,105.583,23.917,29.167,1000.875,2.735,0.000,0.000
2014-08-04,34.833,20.333,24.000,1004.083,7.730,0.000,0.792
2014-08-05,21.708,18.083,25.167,1006.458,8.944,0.000,0.000
2014-08-06,32.875,16.667,27.792,1007.083,9.482,0.000,0.000
2014-08-07,64.792,16.750,26.792,1008.875,10.335,0.000,0.000
2014-08-08,58.042,16.792,26.542,1008.417,16.822,0.000,0.000
2014-08-09,80.208,17.875,25.917,1005.875,17.848,0.000,0.125
2014-08-10,33.500,18.042,26.208,1002.875,5.085,0.000,0.000
2014-08-11,23.917,14.667,28.042,1004.083,8.048,0.000,0.000
2014-08-12,27.208,13.542,27.042,1005.583,3.782,0.000,0.000
2014-08-13,26.750,17.958,20.375,1008.167,2.812,0.000,2.875
2014-08-14,28.292,16.750,23.542,1007.500,8.829,0.000,0.000
2014-08-15,42.458,17.083,24.375,1006.375,3.035,0.000,0.000
2014-08-16,60.500,18.167,26.375,1007.500,4.152,0.000,0.000
2014-08-17,51.375,17.833,25.917,1009.750,8.944,0.000,0.000
2014-08-18,52.542,17.875,25.500,1011.583,12.330,0.000,0.000
2014-08-19,77.250,18.250,26.708,1011.000,14.988,0.000,0.000
2014-08-20,60.500,18.750,27.375,1008.500,28.332,0.000,0.000
2014-08-21,116.625,19.833,27.083,1006.917,10.170,0.000,0.083
2014-08-22,54.333,19.083,24.667,1007.375,2.532,0.000,0.000
2014-08-23,121.458,20.500,27.000,1005.042,4.579,0.000,0.042
2014-08-24,19.833,16.208,26.250,1006.833,6.817,0.000,0.125
2014-08-25,15.750,12.500,26.042,1010.792,6.464,0.000,0.000
2014-08-26,22.042,10.167,26.667,1012.708,6.912,0.000,0.000
2014-08-27,55.208,13.833,26.042,1012.958,5.569,0.000,0.000
2014-08-28,84.167,17.375,24.125,1014.083,3.500,0.000,0.917
2014-08-29,85.000,18.667,22.625,1015.333,1.972,0.000,0.125
2014-08-30,149.500,20.500,22.875,1014.625,2.084,0.000,0.125
2014-08-31,89.333,20.208,22.500,1012.958,3.035,0.000,0.333
2014-09-01,115.167,20.333,22.083,1012.667,3.670,0.000,0.750
2014-09-02,26.625,18.750,20.333,1010.542,2.422,0.000,2.167
2014-09-03,12.625,13.917,23.083,1009.208,8.568,0.000,0.000
2014-09-04,41.875,15.458,24.333,1004.917,7.673,0.000,0.000
2014-09-05,92.417,18.125,23.833,1009.208,14.848,0.000,0.000
2014-09-06,134.000,19.833,24.542,1010.833,9.911,0.000,0.000
2014-09-07,143.833,19.583,24.958,1007.583,16.655,0.000,0.167
2014-09-08,12.000,9.125,23.083,1009.917,7.115,0.000,0.000
2014-09-09,39.333,13.125,21.917,1009.875,6.799,0.000,0.000
2014-09-10,67.458,15.083,22.833,1013.583,9.982,0.000,0.000
2014-09-11,93.458,16.833,21.958,1013.833,3.312,0.000,0.208
2014-09-12,70.958,17.500,21.417,1014.625,4.693,0.000,0.250
2014-09-13,63.583,15.667,22.208,1014.292,12.777,0.000,0.042
2014-09-14,45.917,11.333,19.917,1016.958,5.362,0.000,0.000
2014-09-15,18.583,5.500,20.458,1018.167,9.049,0.000,0.000
2014-09-16,42.375,10.417,17.417,1018.250,3.259,0.000,0.000
2014-09-17,36.667,11.458,18.125,1020.208,4.862,0.000,0.000
2014-09-18,68.750,10.167,19.542,1019.250,9.483,0.000,0.000
2014-09-19,91.750,13.792,18.542,1012.333,6.054,0.000,0.125
2014-09-20,135.167,16.458,21.083,1010.042,2.178,0.000,0.000
2014-09-21,96.125,15.083,21.208,1016.792,10.548,0.000,0.000
2014-09-22,106.875,17.042,20.167,1018.333,5.515,0.000,0.333
2014-09-23,61.667,17.083,18.042,1017.292,5.718,0.000,11.500
2014-09-24,30.958,15.583,20.000,1016.125,4.917,0.000,0.833
2014-09-25,123.375,16.375,18.417,1016.292,3.111,0.000,0.000
2014-09-26,137.833,16.417,18.917,1011.292,8.496,0.000,0.042
2014-09-27,37.333,11.167,18.458,1015.875,3.427,0.000,0.000
2014-09-28,66.958,13.958,18.000,1016.125,6.331,0.000,0.000
2014-09-29,54.375,8.667,17.792,1018.958,8.120,0.000,0.000
2014-09-30,26.125,2.292,12.458,1026.042,10.826,0.000,0.000
2014-10-01,82.542,8.625,11.708,1016.417,4.674,0.000,2.750
2014-10-02,65.792,11.333,14.875,1013.042,6.523,0.000,0.000
2014-10-03,127.958,12.542,14.958,1017.375,2.307,0.000,0.167
2014-10-04,86.667,13.417,14.625,1019.042,9.855,0.000,1.875
2014-10-05,35.500,7.042,15.125,1024.292,9.982,0.000,0.000
2014-10-06,33.833,4.167,13.333,1024.292,6.555,0.000,0.000
2014-10-07,143.833,8.667,13.500,1019.750,2.251,0.000,0.000
2014-10-08,305.208,12.042,14.833,1019.042,2.064,0.000,0.042
2014-10-09,376.292,13.458,15.958,1019.458,1.413,0.000,0.000
2014-10-10,325.375,14.000,16.708,1021.792,2.961,0.000,0.000
2014-10-11,197.583,12.542,16.958,1021.875,10.709,0.000,0.000
2014-10-12,6.833,0.625,14.792,1030.375,21.590,0.000,0.417
2014-10-13,14.417,-3.458,9.792,1027.125,17.397,0.000,0.000
2014-10-14,48.500,1.042,12.208,1019.167,7.801,0.000,0.000
2014-10-15,53.250,-1.458,13.792,1015.375,31.527,0.000,0.000
2014-10-16,40.750,-1.333,12.250,1020.833,17.539,0.000,0.000
2014-10-17,112.333,4.542,13.250,1016.000,3.145,0.000,0.000
2014-10-18,203.458,8.292,14.833,1016.375,2.885,0.000,0.000
2014-10-19,284.167,12.042,16.292,1014.333,5.400,0.000,0.000
2014-10-20,204.833,12.417,14.833,1018.208,6.946,0.000,0.000
2014-10-21,45.250,0.625,11.917,1024.458,16.352,0.000,0.000
2014-10-22,92.125,4.833,10.083,1022.375,4.000,0.000,0.000
2014-10-23,143.042,7.875,12.500,1015.125,1.785,0.000,0.000
2014-10-24,261.417,9.833,12.167,1011.333,4.715,0.000,0.000
2014-10-25,366.375,11.417,13.417,1011.417,4.155,0.000,0.000
2014-10-26,87.542,-4.833,13.833,1023.875,26.763,0.000,0.000
2014-10-27,31.333,-7.708,9.917,1031.583,15.007,0.000,0.000
2014-10-28,67.542,2.125,9.125,1027.125,2.790,0.000,0.000
2014-10-29,130.500,5.333,10.708,1024.000,2.993,0.000,0.000
2014-10-30,190.292,7.208,12.208,1022.583,1.655,0.000,0.125
2014-10-31,186.833,9.500,13.083,1020.458,2.717,0.000,0.167
2014-11-01,50.292,-0.625,11.667,1019.292,27.546,0.000,0.000
2014-11-02,7.667,-10.000,10.833,1022.875,160.823,0.000,0.000
2014-11-03,25.375,-4.125,9.583,1020.125,4.448,0.000,0.000
2014-11-04,124.292,0.500,6.958,1015.625,3.033,0.000,0.000
2014-11-05,79.875,-3.708,11.125,1017.667,13.150,0.000,0.000
2014-11-06,13.250,-8.708,7.125,1029.583,20.600,0.000,0.000
2014-11-07,52.875,-4.083,4.667,1031.708,2.265,0.000,0.000
2014-11-08,78.333,-1.958,4.833,1027.792,5.010,0.000,0.000
2014-11-09,65.000,-3.875,6.083,1025.375,7.525,0.000,0.000
2014-11-10,79.667,-3.708,7.042,1021.500,5.366,0.000,0.000
2014-11-11,49.333,-5.875,8.583,1018.583,54.969,0.000,0.000
2014-11-12,6.417,-17.750,5.458,1025.333,211.048,0.000,0.000
2014-11-13,24.625,-12.167,5.667,1024.958,11.585,0.000,0.000
2014-11-14,42.208,-10.208,4.708,1026.375,7.007,0.000,0.000
2014-11-15,168.167,-5.375,4.083,1027.667,2.997,0.000,0.000
2014-11-16,122.375,-4.875,6.167,1026.042,28.663,0.000,0.000
2014-11-17,23.833,-8.917,6.292,1030.583,30.639,0.000,0.000
2014-11-18,85.167,-6.750,4.167,1029.042,5.847,0.000,0.000
2014-11-19,319.875,-2.042,2.625,1023.000,1.507,0.000,0.000
2014-11-20,290.417,-0.500,2.833,1017.542,2.512,0.000,0.000
2014-11-21,48.833,-6.375,5.417,1020.625,5.700,0.000,0.000
2014-11-22,44.333,-8.875,5.083,1026.750,12.150,0.000,0.000
2014-11-23,128.042,0.208,3.667,1025.500,4.192,0.000,0.000
